skillId,name,desc,desc1,type,subType,target,maxLevel,frameStart,frameCount,airFrameInfostart,airFrameInfototalNum,impactFrameInfo,effectIds,resPrefix,icon,anchorPoint,control,controlSpeed,loopNum,loopFrameStart,loopFrameEnd,canTurnFace,disableUpgrade,attackRange,normalMode,fastMode,distance,hprate,changeStatus,openLv
10064103,步宗宗主技能3-1,步宗宗主4,,1,-1,1,1,0,32,0,0,,,monster0064_skill04,,0.5;0.1314,0,0,0,0,0,FALSE,TRUE,-450;-400;350;400,,,,"0_50_0,50_100_5",,0
10064104,步宗宗主技能3-2,步宗宗主4,,1,-1,1,1,0,32,0,0,,,monster0064_skill04,,0.5;0.1314,0,0,0,0,0,FALSE,TRUE,-450;-400;350;400,,,,"0_50_5,50_100_2",,0
10064105,步宗宗主技能3-3,步宗宗主4,,1,-1,1,1,0,32,0,0,,,monster0064_skill04,,0.5;0.1314,0,0,0,0,0,FALSE,TRUE,-450;-400;350;400,,,,"0_50_2,50_100_0",,0
10064106,步宗宗主技能4,步宗宗主5,,1,4,1,1,0,91,0,0,"17,4",,monster0064_skill05,,0.5;0.1314,0,0,0,0,0,FALSE,TRUE,200;240;450;600,,,,,,0
10064107,步宗宗主后撤,步宗宗主后撤,,1,-1,1,1,0,15,0,0,,,monster0064_retreated01,,0.5;0.1314,0,0,0,0,0,FALSE,TRUE,400;440;450;500,,,,,,0
10064108,步宗宗主嘲讽,步宗宗主嘲讽,,1,-1,1,1,0,79,0,0,,,monster0064_taunt01,,0.5;0.1314,0,0,10,24,33,FALSE,TRUE,400;440;450;500,,,,,,0
10064109,步宗宗主嘲讽1,步宗宗主嘲讽,,1,-1,1,1,0,79,0,0,,,monster0064_taunt01,,0.5;0.1314,0,0,10,24,33,FALSE,TRUE,400;440;450;500,,,,,,0
10064110,步宗宗主待机休闲开始,步宗宗主待机休闲开始,,1,-1,1,1,0,10,0,0,,,monster0064_showstart01,,0.5;0.1314,0,0,0,0,0,FALSE,TRUE,400;440;450;500,,,,,,0
10064111,步宗宗主待机休闲,步宗宗主待机休闲,,1,-1,1,1,0,35,0,0,,,monster0064_show01,,0.5;0.1314,0,0,0,0,0,FALSE,TRUE,400;440;450;500,,,,,,0
10064112,步宗宗主待机休闲结束,步宗宗主待机休闲结束,,1,-1,1,1,0,10,0,0,,,monster0064_showback01,,0.5;0.1314,0,0,0,0,0,FALSE,TRUE,400;440;450;500,,,,,,0
1006701,蒙面猫-蓝色,蒙面猫-蓝色1,,1,-1,1,1,0,17,0,0,,,monster0067_skill01,,0.5;0.18,0,0,0,0,0,FALSE,TRUE,-75;-25;75;125,,,,,,0
1006702,蒙面猫-蓝色,蒙面猫-蓝色2,,1,-1,1,1,0,25,0,0,,,monster0067_skill02,,0.5;0.18,0,0,0,0,0,FALSE,TRUE,-98;-48;97;147,,,,,,0
1006801,盾猫-新色,盾猫-新色1,,1,-1,1,1,0,22,0,0,,,monster0068_skill01,,0.5;0.28,0,0,0,0,0,FALSE,TRUE,-150;-100;150;200,,,,,,0
1006802,盾猫-新色,盾猫-新色2,,1,-1,1,1,0,20,0,0,,,monster0068_skill02,,0.5;0.28,0,0,0,0,0,FALSE,TRUE,75;125;225;275,,,,,,0
1006901,泼猴怪-新色,泼猴怪-新色1,,1,-1,1,1,0,14,0,0,,,monster0069_skill01,,0.5;0.302,0,0,0,0,0,FALSE,TRUE,-150;-100;150;200,,,,,,0
1006902,泼猴怪-新色,泼猴怪-新色2,,1,-1,1,1,0,28,0,0,,,monster0069_skill02,,0.5;0.302,0,0,0,0,0,FALSE,TRUE,-300;-250;300;350,,,,,,0
1007001,飞行猫-新色,飞行猫-新色1,,1,-1,1,1,0,14,0,0,,,monster0070_skill01,,0.5;0.28,0,0,0,0,0,FALSE,TRUE,-150;-100;300;350,,,,,,0
1007002,飞行猫-新色,飞行猫-新色2,,1,-1,1,1,0,24,0,0,,,monster0070_skill02,,0.5;0.28,0,0,0,0,0,FALSE,TRUE,-75;-25;112;162,,,,,,0
1007101,海螺猫-新色,海螺猫-新色1,,1,-1,1,1,0,21,0,0,,,monster0071_skill01,,0.5;0.20,0,0,0,0,0,FALSE,TRUE,-75;-25;112;162,,,,,,0
1007102,海螺猫-新色,海螺猫-新色2,,1,-1,1,1,0,28,0,0,,,monster0071_skill02,,0.5;0.20,0,0,0,0,0,FALSE,TRUE,,,,,,,0
1007201,机械傀儡-新色,机械傀儡-新色1,,1,-1,1,1,0,15,0,0,,,monster0072_skill01,,0.5;0.23,0,0,0,0,0,FALSE,TRUE,-450;-400;1350;1400,,,,,,0
1007202,机械傀儡-新色,机械傀儡-新色2,,1,-1,1,1,0,16,0,0,,,monster0072_skill02,,0.5;0.23,0,0,0,0,0,FALSE,TRUE,10;40;175;225,,,,,,0
1007301,法师猫-新色,法师猫-新色1,,1,-1,1,1,0,24,0,0,,,monster0073_skill01,,0.5;0.33,0,0,0,0,0,FALSE,TRUE,150;200;300;350,,,,,,0
1007302,法师猫-新色,法师猫-新色2,,1,-1,1,1,0,45,0,0,,,monster0073_skill02,,0.5;0.33,0,0,0,0,0,FALSE,TRUE,150;200;300;350,,,,,,0
1007501,芭蕾舞木偶,芭蕾舞木偶1,,1,-1,1,1,0,30,0,0,,,monster0075_skill01,,0.5;0.23,0,0,0,0,0,FALSE,TRUE,100;200,,,,,,0
1007502,芭蕾舞木偶,芭蕾舞木偶2,,1,-1,1,1,0,48,0,0,,,monster0075_skill02,,0.5;0.23,0,0,0,0,0,FALSE,TRUE,201;400,,,,,,0
1007503,芭蕾舞木偶,芭蕾舞木偶3,,1,-1,1,1,0,41,0,0,,,monster0075_skill03,,0.5;0.23,0,0,0,0,0,FALSE,TRUE,0;99;401;1500,,,,,,0
1007504,芭蕾舞木偶,芭蕾舞木偶4,,1,-1,1,1,0,276,0,0,,,monster0075_skill04,,0.5;0.23,0,0,0,0,0,FALSE,TRUE,,,,,,,0
1007601,破损木偶,破损木偶1,,1,4,1,1,0,75,0,0,"33,9",,monster0076_skill01,,0.5;0.21,0,0,3,9,23,FALSE,TRUE,,,,,"0_20_0,20_100_1",,0
1007602,破损木偶,破损木偶2,,1,-1,1,1,0,30,0,0,,,monster0076_skill02,,0.5;0.21,0,0,3,3,23,FALSE,TRUE,,,,,"0_20_1,20_100_0",,0
1007603,破损木偶,破损木偶3,,1,-1,1,1,30,31,0,0,,,monster0076_skill02,,0.5;0.21,0,0,0,0,0,FALSE,TRUE,,,,,"0_20_1,20_100_0",,0
1007701,披风木偶-手,披风木偶-手1,,1,-1,1,1,0,48,0,0,,,monster0077_skill01,,0.5;0.33,0,0,3,20,39,FALSE,TRUE,0;1500,,,,,,0
1007702,披风木偶-手,披风木偶-手2,,1,-1,1,1,0,48,0,0,,,monster0077_skill02,,0.5;0.33,0,0,0,20,39,FALSE,TRUE,0;1500,,,,,,0
1007801,披风木偶-娃娃,披风木偶-娃娃1,,1,-1,1,1,0,48,0,0,,,monster0078_skill01,,0.5;0.33,0,0,3,20,39,FALSE,TRUE,0;1500,,,,,,0
1007802,披风木偶-娃娃,披风木偶-娃娃2,,1,-1,1,1,0,112,0,0,,,monster0078_skill02,,0.5;0.33,0,0,2,40,100,FALSE,TRUE,0;1500,,,,,,0
1007901,人质-洛克,逃跑,,1,-1,1,1,0,78,0,0,,,monster0079_skill01,,0.5;0.14,0,0,3,60,77,FALSE,TRUE,0;1500,,,,,,0
1007902,人质-洛克,挣扎,,1,-1,1,1,0,90,0,0,,,monster0079_idle01,,0.5;0.14,0,0,0,0,0,FALSE,TRUE,0;1500,,,,,,0
1008001,人质-洛克爸爸,逃跑,,1,-1,1,1,0,105,0,0,,,monster0080_skill01,,0.5;0.14,0,0,3,81,104,FALSE,TRUE,0;1500,,,,,,0
1008002,人质-洛克爸爸,挣扎,,1,-1,1,1,0,92,0,0,,,monster0080_idle01,,0.5;0.14,0,0,0,0,0,FALSE,TRUE,0;1500,,,,,,0
1008301,混沌,重击,,1,-1,1,1,0,36,0,0,,,monster0083_skill01,,0.5;0.33,0,0,0,0,0,FALSE,TRUE,-400;400,,,,,,0
5999901,芭蕾舞木偶待机,芭蕾舞木偶待机1,,1,-1,1,1,0,1,0,0,,,monster0075_skill05,,0.5;0.23,0,0,0,0,0,FALSE,TRUE,,,,,,,0
5999801,手宗宗主男子弹,手宗宗主男1,,1,-1,1,1,0,60,0,0,,,monster0013_skill06,,0.5;0.26,0,0,0,0,0,FALSE,TRUE,-15000;0;0;15000,,,,,,0
5999701,手宗宗主女冰块,手宗宗主女1,,1,-1,1,1,0,12,0,0,,,monster0014_skill06,,0.5;0.25,0,0,0,0,0,FALSE,TRUE,-15000;0;0;15000,,,,,1,0
5999601,手宗宗主男悲伤,手宗宗主男1,,1,-1,1,1,58,1,0,0,,,monster0013_sad01,,0.5;0.26,0,0,0,0,0,FALSE,TRUE,-15000;0;0;15000,,,,,,0
5999501,令牌,令牌,,1,-1,1,1,0,60,0,0,,,monster9999_skill01,,0.5;0.26,0,0,0,0,0,FALSE,TRUE,-350;-230;230;350,,,,,,0
5999401,墨兰分身自杀,墨兰分身,,1,-1,1,1,0,25,0,0,,,monster9999_skill01,,0.5;0.26,0,0,0,0,0,FALSE,TRUE,-350;0;0;350,,,,,,0
5999402,墨兰分身自爆,墨兰分身,,1,-1,1,1,0,60,0,0,,,monster9999_skill01,,0.5;0.26,0,0,0,0,0,FALSE,TRUE,-350;0;0;350,,,,,,0
5999301,督宗巫师左施法,督宗巫师左施法,,1,-1,1,1,0,25,0,0,,,monster9999_skill01,,0.5;0.26,0,0,0,0,0,FALSE,TRUE,-350;0;0;350,,,,,,0
5999302,督宗巫师右施法,督宗巫师右施法,,1,-1,1,1,0,25,0,0,,,monster9999_skill01,,0.5;0.26,0,0,0,0,0,FALSE,TRUE,-350;0;0;350,,,,,,0
5999201,督宗激光,督宗激光,,1,-1,1,1,0,25,0,0,,,monster9999_skill01,,0.5;0.26,0,0,0,0,0,FALSE,TRUE,-1500;-1300;1500;1700,,,,,,0
5999001,录宗天书,录宗天书,,1,-1,1,1,0,25,0,0,,,monster9999_skill01,,0.5;0.26,0,0,0,0,0,FALSE,TRUE,-1500;-1300;1500;1700,,,,,,0
1000123,旋风锤,"18<row><color=136,140,107>急速旋转双锤，如旋风般攻击对手",,1,-1,1,1,0,18,0,0,,,monster0001_skill03,,0.5;0.23,0,0,5,0,9,FALSE,TRUE,150;200;225;275,,,,,1,0
1000523,棍影千叠,"18<row><color=136,140,107>旋风般冲向对手发起攻击",,1,-1,1,1,0,26,0,0,,,monster0005_skill03,,0.5;0.33,0,0,3,0,8,FALSE,TRUE,-400;-250;300;450,,,,,1,0
1000623,雷火劫,"18<row><color=136,140,107>快速冲到对手面前，在对手身上引爆炸弹",,1,4,1,1,0,48,0,0,"15,8",,monster0006_skill03,,0.5;0.18,0,0,0,0,0,FALSE,TRUE,-150;-100;250;400,,,"0_300_1,300_1500_2",,1,0
1000823,追魂莲花落,"18<row><color=136,140,107>将戒弩抛向空中，向地面射出大量箭矢",,1,-1,1,1,0,69,0,0,,,monster0008_skill03,,0.5;0.16,0,0,0,0,0,FALSE,TRUE,-150;-100;250;300,,,,,1,0
1000923,墨龙吟,"18<row><color=136,140,107>用画笔绘出墨龙攻击对手",,1,-1,1,1,0,74,0,0,,,monster0009_skill03,,0.5;0.32,0,0,0,0,0,FALSE,TRUE,-263;-213;900;950,,,"0_250_0,250_500_0,500_1200_0","0_30_0,30_80_0,80_100_0",1,0
1001023,易水寒,"18<row><color=136,140,107>以笛声幻化为冰剑攻击范围内的对手",,1,-1,1,1,0,53,0,0,,,monster0010_skill03,,0.5;0.27,0,0,3,0,14,FALSE,TRUE,-188;-138;400;450,,,,,1,0
1001123,噬魂幽雷,"18<row><color=136,140,107>控制幽冥雷球攻击对手",,1,-1,1,1,0,122,0,0,,,monster0011_skill03,,0.5;0.22,0,0,0,0,0,FALSE,TRUE,0;50;950;1000,,,"0_250_0,250_500_0,500_1200_0","0_30_0,30_80_0,80_100_0",1,0
1001323,地火诀,"18<row><color=136,140,107>引导地火灼烧当前对手",,1,-1,1,1,0,108,0,0,,,monster0013_skill03,,0.5;0.26,0,0,0,0,0,FALSE,TRUE,-225;-175;300;350,,,"0_250_10,250_450_10,450_1200_10","0_30_0,30_80_0,80_100_0",1,0
1001423,机斗术,"18<row><color=136,140,107>结合武学与机关术的格斗技巧，让对手防不胜防",,1,4,1,1,0,117,0,0,"18,3",,monster0014_skill03,,0.5;0.32,0,0,3,99,104,FALSE,TRUE,-400;-350;400;450,,,,,1,0
1001523,念宗宗主技能2,佣兵技,,1,-1,1,1,0,80,0,0,,,monster0015_skill03,,0.5;0.22,0,0,0,0,0,FALSE,TRUE,-1500;1500,,,,,,0
1001723,普度众生,"18<row><color=136,140,107>召唤出净化之光，净化范围内的对手",,1,-1,1,1,0,47,0,0,,,monster0017_skill03,,0.5;0.17,0,0,0,0,0,FALSE,TRUE,,,,,,1,0
1001823,猛虎击,"18<row><color=136,140,107>突然出现在对手身边，并给予对手重重一击",,1,4,1,1,0,41,0,0,"0,3",,monster0018_skill03,,0.5;0.34,0,0,0,0,0,FALSE,TRUE,400;550;700;750,,,,,1,0
1001923,流风斩,"18<row><color=136,140,107>快速接近对手并斩出出其不意的一刀",,1,-1,1,1,0,82,0,0,,,monster0019_skill03,,0.5;0.18,0,0,0,0,0,FALSE,TRUE,-150;-100;250;300,,,,,1,0
1002023,鬼哭藤,"18<row><color=136,140,107>用树藤缠绕并对对手造成伤害",,1,-1,1,1,0,43,0,0,,,monster0020_skill03,,0.5;0.20,0,0,0,0,0,FALSE,TRUE,-150;-100;250;300,,,,,1,0
1002123,七月流火,"18<row><color=136,140,107>使用弹弓和投掷武器连续攻击对手",,1,-1,1,1,0,74,0,0,,,monster0021_skill03,,0.5;0.27,0,0,0,0,0,FALSE,TRUE,-75;-25;450;500,,,,,1,0
1002223,鬼影鞭,"18<row><color=136,140,107>使用手中鞭子快速抽打对手",,1,4,1,1,0,44,0,0,"0,5",,monster0022_skill03,,0.5;0.19,0,0,0,0,0,FALSE,TRUE,-75;-25;150;200,,,,,1,0
1002423,爆裂斩,"18<row><color=136,140,107>左右两柄镰刀分别斩出后，合并在一起给予对手猛<row><color=136,140,107>烈一击",,1,4,1,1,0,59,0,0,"0,3",,monster0024_skill03,,0.5;0.20,0,0,0,0,0,FALSE,TRUE,300;450;600;650,,,,,1,0
1002623,穿云击,"18<row><color=136,140,107>将对手轰起浮空，并迅速的出拳连击",,1,4,1,1,0,56,0,0,"1,2",,monster0026_skill03,,0.5;0.21,0,0,0,0,0,FALSE,TRUE,300;350;450;500,,,,,1,0
1002723,修罗闪,"18<row><color=136,140,107>化为残影攻击前方敌人",,1,-1,1,1,0,20,0,0,,,monster0027_skill03,,0.5;0.20,0,0,0,0,0,FALSE,TRUE,-210;-160;210;260,,,,,1,0
1002823,醉云吐雾,"18<row><color=136,140,107>将口中美酒化为火焰喷出，灼烧对手",,1,-1,1,1,0,70,0,0,,,monster0028_skill03,,0.5;0.21,0,0,0,0,0,FALSE,TRUE,260;310;400;500,,,,,1,0
1002923,瞬影踢,"18<row><color=136,140,107>迅捷踢向对手并造成伤害",,1,4,1,1,0,43,0,0,"4,3",,monster0029_skill03,,0.5;0.14,0,0,0,0,0,FALSE,TRUE,400;450;600;650,,,,,1,0
1003023,落雷引,"18<row><color=136,140,107>高举拂尘，召唤数道雷电攻击对手",,1,-1,1,1,0,63,0,0,,,monster0030_skill03,,0.5;0.2,0,0,0,0,0,FALSE,TRUE,250;300;450;500,,,,,1,0
1003123,野性狼魂,"18<row><color=136,140,107>用锣音召唤出三条狼魂攻击前方对手",,1,-1,1,1,0,25,0,0,,,monster0031_skill03,,0.5;0.21,0,0,0,0,0,FALSE,TRUE,-150;-100;450;500,,,,,1,0
1003323,烈酒爆炸,"18<row><color=136,140,107>向对手扔出滚动的酒桶，酒桶会造成爆炸伤害",,1,-1,1,1,0,108,0,0,,,monster0033_skill03,,0.5;0.31,0,0,0,0,0,FALSE,TRUE,300;350;400;450,,,,,1,0
1003223,龙牙,"18<row><color=136,140,107>拳如奔雷，冲击前方对手",,1,4,1,1,0,44,0,0,"2,3",,monster0032_skill03,,0.5;0.29,0,0,0,0,0,FALSE,TRUE,300;350;700;750,,,,,1,0
1003623,破浪击,"18<row><color=136,140,107>使用巨锚发动近身连续攻击",,1,-1,1,1,0,55,0,0,,,monster0036_skill03,,0.5;0.302,0,0,0,0,0,FALSE,TRUE,-398;-348;397;447,,,,,1,0
1003923,对酒当歌,"18<row><color=136,140,107>摇晃葫芦后，将葫芦中的美酒凝聚为韵枪喷向对手",,1,-1,1,1,0,34,0,0,,,monster0039_skill03,,0.5;0.31,0,0,0,0,0,FALSE,TRUE,200;250;400;450,,,,,1,0
1004023,急掠入火,"18<row><color=136,140,107>合身冲向面前的对手，并造成伤害",,1,-1,1,1,0,41,0,0,,,monster0040_skill03,,0.5;0.19,0,0,0,0,0,FALSE,TRUE,-75;-25;250;300,,,,,1,0
1004123,幻影连击,"18<row><color=136,140,107>与分身一同近身攻击对手，并用十字镖给对手造成<row><color=136,140,107>爆炸伤害",,1,-1,1,1,0,66,0,0,,,monster0041_skill03,,0.5;0.19,0,0,0,0,0,FALSE,TRUE,-75;-25;250;300,,,,,1,0
1004223,锤刃交加,"18<row><color=136,140,107>挥舞手中巨锤，并幻化出多把镰刀攻击对手",,1,4,1,1,0,46,0,0,"2,3",,monster0042_skill03,,0.5;0.23,0,0,0,0,0,FALSE,TRUE,300;350;700;750,,,,,1,0
1004523,冷月诀,"18<row><color=136,140,107>召唤出冷月对敌人造成持续低温伤害，并且对靠近<row><color=136,140,107>冷月的敌人造成爆炸伤害。",,1,-1,1,1,0,60,0,0,,,monster0045_skill03,,0.5;0.218,0,0,8,12,23,FALSE,TRUE,-150;-100;250;300,,,,,1,0
1004623,钻头突刺,"18<row><color=136,140,107>从地面连续钻出钻头突刺对手",,1,-1,1,1,0,44,0,0,,,monster0046_skill03,,0.5;0.314,0,0,3,16,35,FALSE,TRUE,-500;-450;750;800,,,,,1,0
1004723,泼墨丹青,"18<row><color=136,140,107>用手中画笔绘出的幻象，攻击对手",,1,-1,1,1,0,63,0,0,,,monster0047_skill03,,0.5;0.33,0,0,0,0,0,FALSE,TRUE,-150;-100;250;300,,,,,1,0
1004823,寂灭流光,"18<row><color=136,140,107>召唤出光柱，攻击范围内的对手",,1,4,1,1,0,52,0,0,"2,3",,monster0048_skill03,,0.5;0.27,0,0,0,0,0,FALSE,TRUE,300;350;700;750,,,,,1,0
1004923,贪狼咆哮,"18<row><color=136,140,107>使用受众镰刀连续挥砍对手",,1,4,1,1,0,68,0,0,"2,3",,monster0049_skill03,,0.5;0.25,0,0,0,0,0,FALSE,TRUE,300;350;700;750,,,,,1,0
1005023,罗刹连闪,"18<row><color=136,140,107>使用拳击脚踢连续对对手造成伤害",,1,4,1,1,0,81,0,0,"0,2",,monster0050_skill03,,0.5;0.16,0,0,0,0,0,FALSE,TRUE,300;350;600;650,,,,,1,0
1005323,画地为牢,"18<row><color=136,140,107>将对手困在结界中，并跳起攻击结界中的对手",,1,-1,1,1,0,62,0,0,,,monster0053_skill03,,0.5;0.28,0,0,0,0,0,FALSE,TRUE,-150;-100;300;350,,,,,1,0
1005623,死亡轰炸,"18<row><color=136,140,107>从空中连续轰炸沿途的对手",,1,-1,1,1,0,20,0,0,,,monster0056_skill03,,0.5;0.29,0,0,3,0,17,FALSE,TRUE,-150;-100;300;350,,,,,1,0
1005823,风怒打击,"18<row><color=136,140,107>让坐骑飞鹰队对手发动数轮飞羽打击，并扇动旋风<row><color=136,140,107>攻击对手",,1,-1,1,1,0,61,0,0,,,monster0058_skill03,,0.5;0.38,0,0,0,0,0,FALSE,TRUE,200;240;400;450,,,,,1,0
1006023,闇雷追魂,"18<row><color=136,140,107>将韵力化为闇雷缠住敌人后，对敌人造成连续打击",,1,-1,1,1,0,108,0,0,,,monster0060_skill03,,0.5;0.1625,0,0,5,62,85,FALSE,TRUE,10;40;200;250,,,,,1,0
1006123,烈焰灼烧,"18<row><color=136,140,107>召唤火鸟，用喷火对敌人进行全面打击",,1,-1,1,1,0,27,0,0,,,monster0061_skill03,,0.5;0.276,0,0,6,13,24,FALSE,TRUE,300;340;450;500,,,,,1,0
1006223,玄水阴雷,"18<row><color=136,140,107>制造一颗蕴含阴雷的水球，对对手造成爆炸伤害",,1,-1,1,1,0,49,0,0,,,monster0062_skill03,,0.5;0.24,0,0,0,0,0,FALSE,TRUE,200;240;400;450,,,,,1,0
1006323,画地为牢,"18<row><color=136,140,107>将韵力灌注判签，对敌人造成全面伤害",,1,-1,1,1,0,132,0,0,,,monster0063_skill03,,0.5;0.24,0,0,0,0,0,FALSE,TRUE,4;40;550;800,,,,,1,0
1006423,断岳霸腿,"18<row><color=136,140,107>腾空而起，将韵力灌注双腿对地面敌人发动连续攻击",,1,-1,1,1,0,94,0,0,,,monster0064_skill03,,0.5;0.1314,0,0,3,53,67,FALSE,TRUE,100;140;350;400,,,,,1,0
9008701,魔物,魔物抓挠,,1,-1,1,1,0,29,0,0,,,monster0007_skill01,,0.5;0.081,0,0,0,0,0,FALSE,TRUE,-1500;-1300;1500;1700,,,"-1500_-180_1,-180_180_0,180_1500_1","0_50_3,50_100_0",,0
9008702,魔物,魔物吼,,1,-1,1,1,0,60,0,0,,,monster0007_skill02,,0.5;0.081,0,0,0,0,0,FALSE,TRUE,-1500;-1300;1500;1700,,,,"0_50_0,50_100_0",,0
9008703,魔物,魔物口,,1,-1,1,1,0,87,0,0,,,monster0007_skill03,,0.5;0.081,0,0,0,0,0,FALSE,TRUE,-1500;-1300;1500;1700,,,"-1500_-180_0,-180_180_1,180_1500_0","0_50_3,50_100_3",,0
9008704,魔物,魔物左拳,,1,-1,1,1,0,86,0,0,,,monster0007_skill04,,0.5;0.081,0,0,0,0,0,FALSE,TRUE,-1500;-1300;1500;1700,,,"-1500_-180_1,-180_180_0,180_1500_0","0_50_0,50_100_3",,0
9008705,魔物,魔物右拳,,1,-1,1,1,0,86,0,0,,,monster0007_skill05,,0.5;0.081,0,0,0,0,0,FALSE,TRUE,-1500;-1300;1500;1700,,,"-1500_-180_0,-180_180_0,180_1500_1","0_50_0,50_100_3",,0
9008706,魔物,魔物上跳,,1,-1,1,1,0,24,0,0,,,monster0007_skill06,,0.5;0.081,0,0,0,0,0,FALSE,TRUE,-1500;-1300;1500;1700,,,,,,0
9008707,魔物,魔物下落,,1,-1,1,1,0,28,0,0,,,monster0007_skill07,,0.5;0.081,0,0,0,0,0,FALSE,TRUE,-1500;-1300;1500;1700,,,"-1500_-350_0,-350_350_0350_1500_1",,,0
9008708,魔物,魔物口大,,1,-1,1,1,0,87,0,0,,,monster0007_skill03,,0.5;0.081,0,0,0,0,0,FALSE,TRUE,-1500;-1300;1500;1700,,,,"0_50_0,50_100_0",,0
