id,type1,weight1,awardcontent1,type2,weight2,awardcontent2,type3,weight3,awardcontent3,type4,weight4,awardcontent4,type5,weight5,awardcontent5,type6,weight6,awardcontent6,type7,weight7,awardcontent7,type8,weight8,awardcontent8,type9,weight9,awardcontent9,type10,weight10,awardcontent10
1161001,2,10000,116100101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1161002,2,10000,116100201,2,10000,116100202,,,,,,,,,,,,,,,,,,,,,,,,
1161101,2,10000,116110101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1161102,2,10000,116110201,2,10000,116110202,,,,,,,,,,,,,,,,,,,,,,,,
1161201,2,10000,116120101,,,,,,,,,,,,,,,,,,,,,,,,,,,
1161202,2,10000,116120201,2,10000,116120202,,,,,,,,,,,,,,,,,,,,,,,,
2030101,2,10000,203010101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2030102,2,10000,203010201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2030201,2,10000,203020101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2030202,2,10000,203020201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2030301,2,10000,203030101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2030302,2,10000,203030201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2030401,2,10000,203040101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2030402,2,10000,203040201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2030501,2,10000,203050101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2030502,2,10000,203050201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2030601,2,10000,203060101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2030602,2,10000,203060201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2030701,2,10000,203070101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2030702,2,10000,203070201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2030801,2,10000,203080101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2030802,2,10000,203080201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2030901,2,10000,203090101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2030902,2,10000,203090201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2031001,2,10000,203100101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2031002,2,10000,203100201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2031101,2,10000,203110101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2031102,2,10000,203110201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2031201,2,10000,203120101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2031202,2,10000,203120201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2040101,2,10000,204010101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2040102,2,10000,204010201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2040201,2,10000,204020101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2040202,2,10000,204020201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2040301,2,10000,204030101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2040302,2,10000,204030201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2040401,2,10000,204040101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2040402,2,10000,204040201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2040501,2,10000,204050101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2040502,2,10000,204050201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2040601,2,10000,204060101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2040602,2,10000,204060201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2040701,2,10000,204070101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2040702,2,10000,204070201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2040801,2,10000,204080101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2040802,2,10000,204080201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2040901,2,10000,204090101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2040902,2,10000,204090201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2041001,2,10000,204100101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2041002,2,10000,204100201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2041101,2,10000,204110101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2041102,2,10000,204110201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2041201,2,10000,204120101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2041202,2,10000,204120201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050101,2,10000,205010101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050102,2,10000,205010201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050201,2,10000,205020101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050202,2,10000,205020201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050301,2,10000,205030101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050302,2,10000,205030201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050401,2,10000,205040101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050402,2,10000,205040201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050501,2,10000,205050101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050502,2,10000,205050201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050601,2,10000,205060101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050602,2,10000,205060201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050701,2,10000,205070101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050702,2,10000,205070201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050801,2,10000,205080101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050802,2,10000,205080201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050901,2,10000,205090101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050902,2,10000,205090201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2051001,2,10000,205100101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2051002,2,10000,205100201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2051101,2,10000,205110101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2051102,2,10000,205110201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2051201,2,10000,205120101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2051202,2,10000,205120201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2060101,2,10000,206010101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2060102,2,10000,206010201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2060201,2,10000,206020101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2060202,2,10000,206020201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2060301,2,10000,206030101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2060302,2,10000,206030201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2060401,2,10000,206040101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2060402,2,10000,206040201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2060501,2,10000,206050101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2060502,2,10000,206050201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2060601,2,10000,206060101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2060602,2,10000,206060201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2060701,2,10000,206070101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2060702,2,10000,206070201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2060801,2,10000,206080101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2060802,2,10000,206080201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2060901,2,10000,206090101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2060902,2,10000,206090201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2061001,2,10000,206100101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2061002,2,10000,206100201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2061101,2,10000,206110101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2061102,2,10000,206110201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2061201,2,10000,206120101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2061202,2,10000,206120201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2070101,2,10000,207010101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2070102,2,10000,207010201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2070201,2,10000,207020101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2070202,2,10000,207020201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2070301,2,10000,207030101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2070302,2,10000,207030201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2070401,2,10000,207040101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2070402,2,10000,207040201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2070501,2,10000,207050101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2070502,2,10000,207050201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2070601,2,10000,207060101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2070602,2,10000,207060201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2070701,2,10000,207070101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2070702,2,10000,207070201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2070801,2,10000,207080101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2070802,2,10000,207080201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2070901,2,10000,207090101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2070902,2,10000,207090201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2071001,2,10000,207100101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2071002,2,10000,207100201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2071101,2,10000,207110101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2071102,2,10000,207110201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2071201,2,10000,207120101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2071202,2,10000,207120201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2080101,2,10000,208010101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2080102,2,10000,208010201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2080201,2,10000,208020101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2080202,2,10000,208020201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2080301,2,10000,208030101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2080302,2,10000,208030201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2080401,2,10000,208040101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2080402,2,10000,208040201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2080501,2,10000,208050101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2080502,2,10000,208050201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2080601,2,10000,208060101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2080602,2,10000,208060201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2080701,2,10000,208070101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2080702,2,10000,208070201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2080801,2,10000,208080101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2080802,2,10000,208080201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2080901,2,10000,208090101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2080902,2,10000,208090201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2081001,2,10000,208100101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2081002,2,10000,208100201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2081101,2,10000,208110101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2081102,2,10000,208110201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2081201,2,10000,208120101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2081202,2,10000,208120201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2090101,2,10000,209010101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2090102,2,10000,209010201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2090201,2,10000,209020101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2090202,2,10000,209020201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2090301,2,10000,209030101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2090302,2,10000,209030201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2090401,2,10000,209040101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2090402,2,10000,209040201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2090501,2,10000,209050101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2090502,2,10000,209050201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2090601,2,10000,209060101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2090602,2,10000,209060201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2090701,2,10000,209070101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2090702,2,10000,209070201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2090801,2,10000,209080101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2090802,2,10000,209080201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2090901,2,10000,209090101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2090902,2,10000,209090201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2091001,2,10000,209100101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2091002,2,10000,209100201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2091101,2,10000,209110101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2091102,2,10000,209110201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2091201,2,10000,209120101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2091202,2,10000,209120201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100101,2,10000,210010101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100102,2,10000,210010201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100201,2,10000,210020101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100202,2,10000,210020201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100301,2,10000,210030101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100302,2,10000,210030201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100401,2,10000,210040101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100402,2,10000,210040201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100501,2,10000,210050101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100502,2,10000,210050201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100601,2,10000,210060101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100602,2,10000,210060201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100701,2,10000,210070101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100702,2,10000,210070201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100801,2,10000,210080101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100802,2,10000,210080201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100901,2,10000,210090101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100902,2,10000,210090201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2101001,2,10000,210100101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2101002,2,10000,210100201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2101101,2,10000,210110101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2101102,2,10000,210110201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2101201,2,10000,210120101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2101202,2,10000,210120201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2110101,2,10000,211010101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2110102,2,10000,211010201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2110201,2,10000,211020101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2110202,2,10000,211020201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2110301,2,10000,211030101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2110302,2,10000,211030201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2110401,2,10000,211040101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2110402,2,10000,211040201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2110501,2,10000,211050101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2110502,2,10000,211050201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2110601,2,10000,211060101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2110602,2,10000,211060201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2110701,2,10000,211070101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2110702,2,10000,211070201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2110801,2,10000,211080101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2110802,2,10000,211080201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2110901,2,10000,211090101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2110902,2,10000,211090201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2111001,2,10000,211100101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2111002,2,10000,211100201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2111101,2,10000,211110101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2111102,2,10000,211110201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2111201,2,10000,211120101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2111202,2,10000,211120201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2120101,2,10000,212010101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2120102,2,10000,212010201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2120201,2,10000,212020101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2120202,2,10000,212020201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2120301,2,10000,212030101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2120302,2,10000,212030201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2120401,2,10000,212040101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2120402,2,10000,212040201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2120501,2,10000,212050101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2120502,2,10000,212050201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2120601,2,10000,212060101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2120602,2,10000,212060201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2120701,2,10000,212070101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2120702,2,10000,212070201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2120801,2,10000,212080101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2120802,2,10000,212080201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2120901,2,10000,212090101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2120902,2,10000,212090201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2121001,2,10000,212100101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2121002,2,10000,212100201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2121101,2,10000,212110101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2121102,2,10000,212110201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2121201,2,10000,212120101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2121202,2,10000,212120201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2130101,2,10000,213010101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2130102,2,10000,213010201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2130201,2,10000,213020101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2130202,2,10000,213020201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2130301,2,10000,213030101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2130302,2,10000,213030201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2130401,2,10000,213040101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2130402,2,10000,213040201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2130501,2,10000,213050101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2130502,2,10000,213050201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2130601,2,10000,213060101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2130602,2,10000,213060201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2130701,2,10000,213070101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2130702,2,10000,213070201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2130801,2,10000,213080101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2130802,2,10000,213080201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2130901,2,10000,213090101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2130902,2,10000,213090201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2131001,2,10000,213100101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2131002,2,10000,213100201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2131101,2,10000,213110101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2131102,2,10000,213110201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2131201,2,10000,213120101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2131202,2,10000,213120201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2140101,2,10000,214010101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2140102,2,10000,214010201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2140201,2,10000,214020101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2140202,2,10000,214020201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2140301,2,10000,214030101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2140302,2,10000,214030201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2140401,2,10000,214040101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2140402,2,10000,214040201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2140501,2,10000,214050101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2140502,2,10000,214050201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2140601,2,10000,214060101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2140602,2,10000,214060201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2140701,2,10000,214070101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2140702,2,10000,214070201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2140801,2,10000,214080101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2140802,2,10000,214080201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2140901,2,10000,214090101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2140902,2,10000,214090201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2141001,2,10000,214100101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2141002,2,10000,214100201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2141101,2,10000,214110101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2141102,2,10000,214110201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2141201,2,10000,214120101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2141202,2,10000,214120201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2150101,2,10000,215010101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2150102,2,10000,215010201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2150201,2,10000,215020101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2150202,2,10000,215020201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2150301,2,10000,215030101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2150302,2,10000,215030201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2150401,2,10000,215040101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2150402,2,10000,215040201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2150501,2,10000,215050101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2150502,2,10000,215050201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2150601,2,10000,215060101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2150602,2,10000,215060201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2150701,2,10000,215070101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2150702,2,10000,215070201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2150801,2,10000,215080101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2150802,2,10000,215080201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2150901,2,10000,215090101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2150902,2,10000,215090201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2151001,2,10000,215100101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2151002,2,10000,215100201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2151101,2,10000,215110101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2151102,2,10000,215110201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2151201,2,10000,215120101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2151202,2,10000,215120201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2160101,2,10000,216010101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2160102,2,10000,216010201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2160201,2,10000,216020101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2160202,2,10000,216020201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2160301,2,10000,216030101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2160302,2,10000,216030201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2160401,2,10000,216040101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2160402,2,10000,216040201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2160501,2,10000,216050101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2160502,2,10000,216050201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2160601,2,10000,216060101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2160602,2,10000,216060201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2160701,2,10000,216070101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2160702,2,10000,216070201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2160801,2,10000,216080101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2160802,2,10000,216080201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2160901,2,10000,216090101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2160902,2,10000,216090201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2161001,2,10000,216100101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2161002,2,10000,216100201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2161101,2,10000,216110101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2161102,2,10000,216110201,,,,,,,,,,,,,,,,,,,,,,,,,,,
2161201,2,10000,216120101,,,,,,,,,,,,,,,,,,,,,,,,,,,
2161202,2,10000,216120201,,,,,,,,,,,,,,,,,,,,,,,,,,,
5010101,2,9000,501010101,,,,,,,,,,,,,,,,,,,,,,,,,,,
5010201,2,9000,501020101,,,,,,,,,,,,,,,,,,,,,,,,,,,
5010301,2,9000,501030101,,,,,,,,,,,,,,,,,,,,,,,,,,,
5010401,2,9000,501040101,,,,,,,,,,,,,,,,,,,,,,,,,,,
