id,equipId,resID,level,name,icon,quality,advanced,levelUpNeedCoin,levelUpNeedResId1,levelUpNeedResCnt1,levelUpNeedResId2,levelUpNeedResCnt2,isStepUp,attrType,attrValue,nextLevelAttrType,nextLevelAttrValue,res,equipPosition,power,LOffset,ROffset,LZoder,RZoder
8030,8,3,30,²¦ÀË¹Ä,#zhang_bolanggu.png,3,0,77180,3001,50,3002,50,1,4,301,4,112,,1,301,,"0,0",,9
8031,8,4,31,»¨µÆ,#zhang_denglong.png,3,1,37574,1,4,,,0,4,413,4,12,,1,413,,"0,0",,9
8032,8,4,32,»¨µÆ,#zhang_denglong.png,3,1,40550,1,4,,,0,4,425,4,11,,1,425,,"0,0",,9
8033,8,4,33,»¨µÆ,#zhang_denglong.png,3,1,43657,1,4,,,0,4,436,4,12,,1,436,,"0,0",,9
8034,8,4,34,»¨µÆ,#zhang_denglong.png,3,1,46900,1,4,,,0,4,448,4,11,,1,448,,"0,0",,9
8035,8,4,35,»¨µÆ,#zhang_denglong.png,3,1,50279,1,4,,,0,4,459,4,12,,1,459,,"0,0",,9
8036,8,4,36,»¨µÆ,#zhang_denglong.png,3,1,53796,1,4,,,0,4,471,4,11,,1,471,,"0,0",,9
8037,8,4,37,»¨µÆ,#zhang_denglong.png,3,1,57453,1,4,,,0,4,482,4,12,,1,482,,"0,0",,9
8038,8,4,38,»¨µÆ,#zhang_denglong.png,3,1,61251,1,4,,,0,4,494,4,11,,1,494,,"0,0",,9
8039,8,4,39,»¨µÆ,#zhang_denglong.png,3,1,65189,1,4,,,0,4,505,4,11,,1,505,,"0,0",,9
8040,8,4,40,»¨µÆ,#zhang_denglong.png,3,1,153944,4001,85,4002,85,1,4,516,4,144,,1,516,,"0,0",,9
8041,8,5,41,Ã«±Ê,#zhang_maobi.png,4,0,73503,1,6,,,0,4,660,4,14,,1,660,,"0,0",,9
8042,8,5,42,Ã«±Ê,#zhang_maobi.png,4,0,77880,1,6,,,0,4,674,4,15,,1,674,,"0,0",,9
8043,8,5,43,Ã«±Ê,#zhang_maobi.png,4,0,82404,1,6,,,0,4,689,4,14,,1,689,,"0,0",,9
8044,8,5,44,Ã«±Ê,#zhang_maobi.png,4,0,87080,1,6,,,0,4,703,4,14,,1,703,,"0,0",,9
8045,8,5,45,Ã«±Ê,#zhang_maobi.png,4,0,91905,1,6,,,0,4,717,4,15,,1,717,,"0,0",,9
8046,8,5,46,Ã«±Ê,#zhang_maobi.png,4,0,96884,1,8,,,0,4,732,4,14,,1,732,,"0,0",,9
8047,8,5,47,Ã«±Ê,#zhang_maobi.png,4,0,102015,1,8,,,0,4,746,4,14,,1,746,,"0,0",,9
8048,8,5,48,Ã«±Ê,#zhang_maobi.png,4,0,107302,1,8,,,0,4,760,4,15,,1,760,,"0,0",,9
8049,8,5,49,Ã«±Ê,#zhang_maobi.png,4,0,112746,1,8,,,0,4,775,4,14,,1,775,,"0,0",,9
8050,8,5,50,Ã«±Ê,#zhang_maobi.png,4,0,262996,5001,130,5002,130,1,4,789,4,175,,1,789,,"0,0",,9
8051,8,6,51,ÎèÁú,#zhang_wulong.png,4,1,124108,1,10,,,0,4,964,4,17,,1,964,,"0,0",,9
8052,8,6,52,ÎèÁú,#zhang_wulong.png,4,1,130029,1,10,,,0,4,981,4,18,,1,981,,"0,0",,9
8053,8,6,53,ÎèÁú,#zhang_wulong.png,4,1,136111,1,10,,,0,4,999,4,17,,1,999,,"0,0",,9
8054,8,6,54,ÎèÁú,#zhang_wulong.png,4,1,142356,1,10,,,0,4,1016,4,17,,1,1016,,"0,0",,9
8055,8,6,55,ÎèÁú,#zhang_wulong.png,4,1,148765,1,10,,,0,4,1033,4,17,,1,1033,,"0,0",,9
8056,8,6,56,ÎèÁú,#zhang_wulong.png,4,1,155340,1,15,,,0,4,1050,4,17,,1,1050,,"0,0",,9
8057,8,6,57,ÎèÁú,#zhang_wulong.png,4,1,162081,1,15,,,0,4,1067,4,18,,1,1067,,"0,0",,9
8058,8,6,58,ÎèÁú,#zhang_wulong.png,4,1,168989,1,15,,,0,4,1085,4,17,,1,1085,,"0,0",,9
8059,8,6,59,ÎèÁú,#zhang_wulong.png,4,1,176067,1,15,,,0,4,1102,4,17,,1,1102,,"0,0",,9
8060,8,6,60,ÎèÁú,#zhang_wulong.png,4,1,407364,6001,185,6002,185,1,4,1119,4,207,,1,1119,,"0,0",,9
8061,8,7,61,ÒõÑô,#zhang_taiji.png,4,2,190733,1,20,,,0,4,1326,4,20,,1,1326,,"0,0",,9
8062,8,7,62,ÒõÑô,#zhang_taiji.png,4,2,198323,1,20,,,0,4,1346,4,20,,1,1346,,"0,0",,9
8063,8,7,63,ÒõÑô,#zhang_taiji.png,4,2,206086,1,20,,,0,4,1366,4,20,,1,1366,,"0,0",,9
8064,8,7,64,ÒõÑô,#zhang_taiji.png,4,2,214025,1,20,,,0,4,1386,4,20,,1,1386,,"0,0",,9
8065,8,7,65,ÒõÑô,#zhang_taiji.png,4,2,222139,1,20,,,0,4,1406,4,20,,1,1406,,"0,0",,9
8066,8,7,66,ÒõÑô,#zhang_taiji.png,4,2,230429,1,30,,,0,4,1426,4,20,,1,1426,,"0,0",,9
8067,8,7,67,ÒõÑô,#zhang_taiji.png,4,2,238898,1,30,,,0,4,1446,4,20,,1,1446,,"0,0",,9
8068,8,7,68,ÒõÑô,#zhang_taiji.png,4,2,247545,1,30,,,0,4,1466,4,20,,1,1466,,"0,0",,9
8069,8,7,69,ÒõÑô,#zhang_taiji.png,4,2,256373,1,30,,,0,4,1486,4,20,,1,1486,,"0,0",,9
8070,8,7,70,ÒõÑô,#zhang_taiji.png,4,2,589736,7001,250,7002,250,1,4,1506,4,239,,1,1506,,"0,0",,9
8071,8,8,71,»­êª,#zhang_tanzhang.png,5,0,274570,1,50,,,0,4,1745,4,22,,1,1745,,"0,0",,9
8072,8,8,72,»­êª,#zhang_tanzhang.png,5,0,283943,1,50,,,0,4,1767,4,23,,1,1767,,"0,0",,9
8073,8,8,73,»­êª,#zhang_tanzhang.png,5,0,293499,1,50,,,0,4,1790,4,23,,1,1790,,"0,0",,9
8074,8,8,74,»­êª,#zhang_tanzhang.png,5,0,303242,1,50,,,0,4,1813,4,23,,1,1813,,"0,0",,9
8075,8,8,75,»­êª,#zhang_tanzhang.png,5,0,313170,1,50,,,0,4,1836,4,23,,1,1836,,"0,0",,9
8076,8,8,76,»­êª,#zhang_tanzhang.png,5,0,323286,1,80,,,0,4,1859,4,23,,1,1859,,"0,0",,9
8077,8,8,77,»­êª,#zhang_tanzhang.png,5,0,333588,1,80,,,0,4,1882,4,23,,1,1882,,"0,0",,9
8078,8,8,78,»­êª,#zhang_tanzhang.png,5,0,344080,1,80,,,0,4,1905,4,23,,1,1905,,"0,0",,9
8079,8,8,79,»­êª,#zhang_tanzhang.png,5,0,354763,1,80,,,0,4,1928,4,267,,1,1928,,"0,0",,9
8080,8,8,80,»­êª,#zhang_tanzhang.png,5,0,365637,,,,,0,4,2195,4,0,,1,2195,,"0,0",,9
9001,9,1,1,×·ÔÂÁ÷ÐÇ,#gong_sheyue.png,1,0,9,1,1,,,0,4,17,4,3,,1,17,,"0,0",,9
9002,9,1,2,×·ÔÂÁ÷ÐÇ,#gong_sheyue.png,1,0,51,1,1,,,0,4,20,4,3,,1,20,,"0,0",,9
9003,9,1,3,×·ÔÂÁ÷ÐÇ,#gong_sheyue.png,1,0,136,1,1,,,0,4,23,4,3,,1,23,,"0,0",,9
9004,9,1,4,×·ÔÂÁ÷ÐÇ,#gong_sheyue.png,1,0,274,1,1,,,0,4,26,4,3,,1,26,,"0,0",,9
9005,9,1,5,×·ÔÂÁ÷ÐÇ,#gong_sheyue.png,1,0,469,1,1,,,0,4,29,4,3,,1,29,,"0,0",,9
9006,9,1,6,×·ÔÂÁ÷ÐÇ,#gong_sheyue.png,1,0,729,1,1,,,0,4,32,4,2,,1,32,,"0,0",,9
9007,9,1,7,×·ÔÂÁ÷ÐÇ,#gong_sheyue.png,1,0,1055,1,1,,,0,4,34,4,3,,1,34,,"0,0",,9
9008,9,1,8,×·ÔÂÁ÷ÐÇ,#gong_sheyue.png,1,0,1455,1,1,,,0,4,37,4,3,,1,37,,"0,0",,9
9009,9,1,9,×·ÔÂÁ÷ÐÇ,#gong_sheyue.png,1,0,1930,1,1,,,0,4,40,4,3,,1,40,,"0,0",,9
9010,9,1,10,×·ÔÂÁ÷ÐÇ,#gong_sheyue.png,1,0,5524,1001,10,1002,10,1,4,43,4,49,,1,43,,"0,0",,9
9011,9,2,11,Á÷ÔÆ³¤¹­,#gong_qiankun.png,2,0,3124,1,2,,,0,4,92,4,6,,1,92,,"0,0",,9
9012,9,2,12,Á÷ÔÆ³¤¹­,#gong_qiankun.png,2,0,3851,1,2,,,0,4,98,4,5,,1,98,,"0,0",,9
9013,9,2,13,Á÷ÔÆ³¤¹­,#gong_qiankun.png,2,0,4666,1,2,,,0,4,103,4,6,,1,103,,"0,0",,9
9014,9,2,14,Á÷ÔÆ³¤¹­,#gong_qiankun.png,2,0,5575,1,2,,,0,4,109,4,6,,1,109,,"0,0",,9
9015,9,2,15,Á÷ÔÆ³¤¹­,#gong_qiankun.png,2,0,6579,1,2,,,0,4,115,4,6,,1,115,,"0,0",,9
9016,9,2,16,Á÷ÔÆ³¤¹­,#gong_qiankun.png,2,0,7682,1,2,,,0,4,121,4,5,,1,121,,"0,0",,9
9017,9,2,17,Á÷ÔÆ³¤¹­,#gong_qiankun.png,2,0,8884,1,2,,,0,4,126,4,6,,1,126,,"0,0",,9
9018,9,2,18,Á÷ÔÆ³¤¹­,#gong_qiankun.png,2,0,10191,1,2,,,0,4,132,4,6,,1,132,,"0,0",,9
9019,9,2,19,Á÷ÔÆ³¤¹­,#gong_qiankun.png,2,0,11604,1,2,,,0,4,138,4,5,,1,138,,"0,0",,9
9020,9,2,20,Á÷ÔÆ³¤¹­,#gong_qiankun.png,2,0,29164,2001,25,2002,25,1,4,143,4,81,,1,143,,"0,0",,9
9021,9,3,21,·ÉÐÇ¶Ì¹­,#gong_luori.png,3,0,14754,1,3,,,0,4,224,4,8,,1,224,,"0,0",,9
9022,9,3,22,·ÉÐÇ¶Ì¹­,#gong_luori.png,3,0,16497,1,3,,,0,4,232,4,9,,1,232,,"0,0",,9
9023,9,3,23,·ÉÐÇ¶Ì¹­,#gong_luori.png,3,0,18355,1,3,,,0,4,241,4,9,,1,241,,"0,0",,9
9024,9,3,24,·ÉÐÇ¶Ì¹­,#gong_luori.png,3,0,20329,1,3,,,0,4,250,4,8,,1,250,,"0,0",,9
9025,9,3,25,·ÉÐÇ¶Ì¹­,#gong_luori.png,3,0,22421,1,3,,,0,4,258,4,9,,1,258,,"0,0",,9
9026,9,3,26,·ÉÐÇ¶Ì¹­,#gong_luori.png,3,0,24634,1,3,,,0,4,267,4,8,,1,267,,"0,0",,9
9027,9,3,27,·ÉÐÇ¶Ì¹­,#gong_luori.png,3,0,26971,1,3,,,0,4,275,4,9,,1,275,,"0,0",,9
9028,9,3,28,·ÉÐÇ¶Ì¹­,#gong_luori.png,3,0,29430,1,3,,,0,4,284,4,9,,1,284,,"0,0",,9
9029,9,3,29,·ÉÐÇ¶Ì¹­,#gong_luori.png,3,0,32017,1,3,,,0,4,293,4,8,,1,293,,"0,0",,9
9030,9,3,30,·ÉÐÇ¶Ì¹­,#gong_luori.png,3,0,77180,3001,50,3002,50,1,4,301,4,112,,1,301,,"0,0",,9
9031,9,4,31,×ÏÁéÉñÀ×,#gong_jinglei.png,3,1,37574,1,4,,,0,4,413,4,12,,1,413,,"0,0",,9
9032,9,4,32,×ÏÁéÉñÀ×,#gong_jinglei.png,3,1,40550,1,4,,,0,4,425,4,11,,1,425,,"0,0",,9
9033,9,4,33,×ÏÁéÉñÀ×,#gong_jinglei.png,3,1,43657,1,4,,,0,4,436,4,12,,1,436,,"0,0",,9
9034,9,4,34,×ÏÁéÉñÀ×,#gong_jinglei.png,3,1,46900,1,4,,,0,4,448,4,11,,1,448,,"0,0",,9
9035,9,4,35,×ÏÁéÉñÀ×,#gong_jinglei.png,3,1,50279,1,4,,,0,4,459,4,12,,1,459,,"0,0",,9
9036,9,4,36,×ÏÁéÉñÀ×,#gong_jinglei.png,3,1,53796,1,4,,,0,4,471,4,11,,1,471,,"0,0",,9
9037,9,4,37,×ÏÁéÉñÀ×,#gong_jinglei.png,3,1,57453,1,4,,,0,4,482,4,12,,1,482,,"0,0",,9
9038,9,4,38,×ÏÁéÉñÀ×,#gong_jinglei.png,3,1,61251,1,4,,,0,4,494,4,11,,1,494,,"0,0",,9
9039,9,4,39,×ÏÁéÉñÀ×,#gong_jinglei.png,3,1,65189,1,4,,,0,4,505,4,11,,1,505,,"0,0",,9
9040,9,4,40,×ÏÁéÉñÀ×,#gong_jinglei.png,3,1,153944,4001,85,4002,85,1,4,516,4,144,,1,516,,"0,0",,9
9041,9,5,41,ÑªÓðÉñ¹­,#gong_xueyushengong.png,4,0,73503,1,6,,,0,4,660,4,14,,1,660,,"0,0",,9
9042,9,5,42,ÑªÓðÉñ¹­,#gong_xueyushengong.png,4,0,77880,1,6,,,0,4,674,4,15,,1,674,,"0,0",,9
9043,9,5,43,ÑªÓðÉñ¹­,#gong_xueyushengong.png,4,0,82404,1,6,,,0,4,689,4,14,,1,689,,"0,0",,9
9044,9,5,44,ÑªÓðÉñ¹­,#gong_xueyushengong.png,4,0,87080,1,6,,,0,4,703,4,14,,1,703,,"0,0",,9
9045,9,5,45,ÑªÓðÉñ¹­,#gong_xueyushengong.png,4,0,91905,1,6,,,0,4,717,4,15,,1,717,,"0,0",,9
9046,9,5,46,ÑªÓðÉñ¹­,#gong_xueyushengong.png,4,0,96884,1,8,,,0,4,732,4,14,,1,732,,"0,0",,9
9047,9,5,47,ÑªÓðÉñ¹­,#gong_xueyushengong.png,4,0,102015,1,8,,,0,4,746,4,14,,1,746,,"0,0",,9
9048,9,5,48,ÑªÓðÉñ¹­,#gong_xueyushengong.png,4,0,107302,1,8,,,0,4,760,4,15,,1,760,,"0,0",,9
9049,9,5,49,ÑªÓðÉñ¹­,#gong_xueyushengong.png,4,0,112746,1,8,,,0,4,775,4,14,,1,775,,"0,0",,9
9050,9,5,50,ÑªÓðÉñ¹­,#gong_xueyushengong.png,4,0,262996,5001,130,5002,130,1,4,789,4,175,,1,789,,"0,0",,9
9051,9,6,51,ÉÏÇå·âÄ§,#gong_shangqingfengmo.png,4,1,124108,1,10,,,0,4,964,4,17,,1,964,,"0,0",,9
9052,9,6,52,ÉÏÇå·âÄ§,#gong_shangqingfengmo.png,4,1,130029,1,10,,,0,4,981,4,18,,1,981,,"0,0",,9
9053,9,6,53,ÉÏÇå·âÄ§,#gong_shangqingfengmo.png,4,1,136111,1,10,,,0,4,999,4,17,,1,999,,"0,0",,9
9054,9,6,54,ÉÏÇå·âÄ§,#gong_shangqingfengmo.png,4,1,142356,1,10,,,0,4,1016,4,17,,1,1016,,"0,0",,9
9055,9,6,55,ÉÏÇå·âÄ§,#gong_shangqingfengmo.png,4,1,148765,1,10,,,0,4,1033,4,17,,1,1033,,"0,0",,9
9056,9,6,56,ÉÏÇå·âÄ§,#gong_shangqingfengmo.png,4,1,155340,1,15,,,0,4,1050,4,17,,1,1050,,"0,0",,9
9057,9,6,57,ÉÏÇå·âÄ§,#gong_shangqingfengmo.png,4,1,162081,1,15,,,0,4,1067,4,18,,1,1067,,"0,0",,9
9058,9,6,58,ÉÏÇå·âÄ§,#gong_shangqingfengmo.png,4,1,168989,1,15,,,0,4,1085,4,17,,1,1085,,"0,0",,9
9059,9,6,59,ÉÏÇå·âÄ§,#gong_shangqingfengmo.png,4,1,176067,1,15,,,0,4,1102,4,17,,1,1102,,"0,0",,9
9060,9,6,60,ÉÏÇå·âÄ§,#gong_shangqingfengmo.png,4,1,407364,6001,185,6002,185,1,4,1119,4,207,,1,1119,,"0,0",,9
9061,9,7,61,·ï»ËÖðÈÕ,#gong_fenghuangzhuri.png,4,2,190733,1,20,,,0,4,1326,4,20,,1,1326,,"0,0",,9
9062,9,7,62,·ï»ËÖðÈÕ,#gong_fenghuangzhuri.png,4,2,198323,1,20,,,0,4,1346,4,20,,1,1346,,"0,0",,9
9063,9,7,63,·ï»ËÖðÈÕ,#gong_fenghuangzhuri.png,4,2,206086,1,20,,,0,4,1366,4,20,,1,1366,,"0,0",,9
9064,9,7,64,·ï»ËÖðÈÕ,#gong_fenghuangzhuri.png,4,2,214025,1,20,,,0,4,1386,4,20,,1,1386,,"0,0",,9
9065,9,7,65,·ï»ËÖðÈÕ,#gong_fenghuangzhuri.png,4,2,222139,1,20,,,0,4,1406,4,20,,1,1406,,"0,0",,9
9066,9,7,66,·ï»ËÖðÈÕ,#gong_fenghuangzhuri.png,4,2,230429,1,30,,,0,4,1426,4,20,,1,1426,,"0,0",,9
9067,9,7,67,·ï»ËÖðÈÕ,#gong_fenghuangzhuri.png,4,2,238898,1,30,,,0,4,1446,4,20,,1,1446,,"0,0",,9
9068,9,7,68,·ï»ËÖðÈÕ,#gong_fenghuangzhuri.png,4,2,247545,1,30,,,0,4,1466,4,20,,1,1466,,"0,0",,9
9069,9,7,69,·ï»ËÖðÈÕ,#gong_fenghuangzhuri.png,4,2,256373,1,30,,,0,4,1486,4,20,,1,1486,,"0,0",,9
9070,9,7,70,Ç¬ÔªÎÞ¼«,#gong_qianyuanwuji.png,4,2,589736,7001,250,7002,250,1,4,1506,4,239,,1,1506,,"0,0",,9
9071,9,8,71,Ç¬ÔªÎÞ¼«,#gong_qianyuanwuji.png,5,0,274570,1,50,,,0,4,1745,4,22,,1,1745,,"0,0",,9
9072,9,8,72,Ç¬ÔªÎÞ¼«,#gong_qianyuanwuji.png,5,0,283943,1,50,,,0,4,1767,4,23,,1,1767,,"0,0",,9
9073,9,8,73,Ç¬ÔªÎÞ¼«,#gong_qianyuanwuji.png,5,0,293499,1,50,,,0,4,1790,4,23,,1,1790,,"0,0",,9
9074,9,8,74,Ç¬ÔªÎÞ¼«,#gong_qianyuanwuji.png,5,0,303242,1,50,,,0,4,1813,4,23,,1,1813,,"0,0",,9
9075,9,8,75,Ç¬ÔªÎÞ¼«,#gong_qianyuanwuji.png,5,0,313170,1,50,,,0,4,1836,4,23,,1,1836,,"0,0",,9
9076,9,8,76,Ç¬ÔªÎÞ¼«,#gong_qianyuanwuji.png,5,0,323286,1,80,,,0,4,1859,4,23,,1,1859,,"0,0",,9
9077,9,8,77,Ç¬ÔªÎÞ¼«,#gong_qianyuanwuji.png,5,0,333588,1,80,,,0,4,1882,4,23,,1,1882,,"0,0",,9
9078,9,8,78,Ç¬ÔªÎÞ¼«,#gong_qianyuanwuji.png,5,0,344080,1,80,,,0,4,1905,4,23,,1,1905,,"0,0",,9
9079,9,8,79,Ç¬ÔªÎÞ¼«,#gong_qianyuanwuji.png,5,0,354763,1,80,,,0,4,1928,4,267,,1,1928,,"0,0",,9
9080,9,8,80,Ç¬ÔªÎÞ¼«,#gong_qianyuanwuji.png,5,0,365637,,,,,0,4,2195,4,0,,1,2195,,"0,0",,9
